"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ECOM          ","ChannelAdvisor Corporation","9.52","$266.97M","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ecom",
"CHAP","Chaparral Energy, Inc.","0.9","$41.78M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/chap",
"CHRA","Charah Solutions, Inc.","1.97","$58.28M","2018","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/chra",
"CRL","Charles River Laboratories International, Inc.","128.74","$6.28B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/crl",
"CLDT","Chatham Lodging Trust (REIT)","18.34","$860.6M","2010","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cldt",
"CMCM","Cheetah Mobile Inc.","3.96","$567.6M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cmcm",
"CHGG","Chegg, Inc.","34.42","$4.12B","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/chgg",
"CHE","Chemed Corp.","413.11","$6.58B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/che",
"CC","Chemours Company (The)","18.79","$3.07B","2015","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/cc",
"CHMI","Cherry Hill Mortgage Investment Corporation","13.74","$232.16M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/chmi",
"CHMI^A","Cherry Hill Mortgage Investment Corporation","25.5757","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chmi^a",
"CHMI^B","Cherry Hill Mortgage Investment Corporation","25.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chmi^b",
"CHK","Chesapeake Energy Corporation","0.9069","$1.77B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/chk",
"CHK^D","Chesapeake Energy Corporation","23.51","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chk^d",
"CHKR","Chesapeake Granite Wash Trust","0.64","$29.92M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/chkr",
"CPK","Chesapeake Utilities Corporation","90.82","$1.49B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/cpk",
"CVX","Chevron Corporation","119.9","$227.62B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/cvx",
"CHWY","Chewy, Inc.","23.64","$9.42B","2019","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/chwy",
"CHS","Chico&#39;s FAS, Inc.","3.79","$446.74M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/chs",
"CIM","Chimera Investment Corporation","20.14","$3.77B","2007","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cim",
"CIM^A","Chimera Investment Corporation","26.61","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^a",
"CIM^B","Chimera Investment Corporation","26.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^b",
"CIM^C","Chimera Investment Corporation","25.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^c",
"CIM^D","Chimera Investment Corporation","26.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^d",
"DL","China Distance Education Holdings Limited","6.25","$209.71M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/dl",
"CEA","China Eastern Airlines Corporation Ltd.","25.87","$8.47B","1997","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/cea",
"CHN","China Fund, Inc. (The)","20.7935","$223.15M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chn",
"CGA","China Green Agriculture, Inc.","3.78","$16.84M","n/a","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/cga",
"LFC","China Life Insurance Company Limited","13.55","$76.6B","2003","Finance","Life Insurance","https://old.nasdaq.com/symbol/lfc",
"CHL","China Mobile (Hong Kong) Ltd.","40.83","$167.2B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/chl",
"COE","China Online Education Group","7.06","$143.99M","2016","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/coe",
"SNP","China Petroleum & Chemical Corporation","59.02","$71.46B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/snp",
"XRF","China Rapid Finance Limited","0.28","$18.41M","2017","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/xrf",
"ZNH","China Southern Airlines Company Limited","33.32","$8.17B","1997","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/znh",
"CHA","China Telecom Corp Ltd","42.93","$34.74B","2002","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cha",
"CHU","China Unicom (Hong Kong) Ltd","9.92","$30.35B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/chu",
"CYD","China Yuchai International Limited","14.12","$576.92M","1994","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cyd",
"CMG","Chipotle Mexican Grill, Inc.","744.31","$20.69B","2006","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cmg",
"CHH","Choice Hotels International, Inc.","90.59","$5.05B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/chh",
"CB","Chubb Limited","152.18","$68.97B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cb",
"CHT","Chunghwa Telecom Co., Ltd.","37.12","$28.8B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cht",
"CHD","Church & Dwight Company, Inc.","67.51","$16.57B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/chd",
"CCX","Churchill Capital Corp II","10.28","$709.32M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/ccx",
"CCX.U","Churchill Capital Corp II","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/ccx.u",
"CCX.WS","Churchill Capital Corp II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ccx.ws",
"CIEN","Ciena Corporation","36.73","$5.68B","1997","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cien",
"CI","Cigna Corporation","183.13","$69.15B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/ci",
"XEC","Cimarex Energy Co","45.93","$4.66B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/xec",
"CBB","Cincinnati Bell Inc","5.2","$262.19M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cbb",
"CBB^B","Cincinnati Bell Inc","34.5001","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cbb^b",
"CNK","Cinemark Holdings Inc","36.25","$4.25B","2007","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/cnk",
"CINR","Ciner Resources LP","19.43","$383.52M","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/cinr",
"CIR","CIRCOR International, Inc.","40.85","$813.12M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/cir",
"CISN","Cision Ltd.","10.06","$42.69B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cisn",
"CIT","CIT Group Inc (DEL)","44.63","$4.23B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","16.1","$579.56M","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","74.42","$168.12B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c",
"C^J","Citigroup Inc.","28.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/c^j",
"C^K","Citigroup Inc.","28.29","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","27.43","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c^n",
"C^S","Citigroup Inc.","26.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/c^s",
"CFG","Citizens Financial Group, Inc.","37.68","$16.73B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/cfg",
"CFG^D","Citizens Financial Group, Inc.","27.86","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cfg^d",
"CFG^E","Citizens Financial Group, Inc.","25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cfg^e",
"CIA","Citizens, Inc.","6.7","$336.55M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/cia",
"CIO","City Office REIT, Inc.","13.4","$531.27M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cio",
"CIO^A","City Office REIT, Inc.","25.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cio^a",
"CVEO","Civeo Corporation","0.9982","$169.23M","2014","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/cveo",
"CCC","Clarivate Analytics Plc","17.11","$5.22B","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/ccc",
"CLH","Clean Harbors, Inc.","84.88","$4.74B","n/a","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/clh",
"CCO","Clear Channel Outdoor Holdings, Inc.","2.59","$1.21B","2005","Consumer Services","Advertising","https://old.nasdaq.com/symbol/cco",
"EMO","ClearBridge Energy Midstream Opportunity Fund Inc.","8.26","$592.36M","2011","n/a","n/a","https://old.nasdaq.com/symbol/emo",
"CEM","ClearBridge MLP and Midstream Fund Inc.","10.68","$752.03M","2010","n/a","n/a","https://old.nasdaq.com/symbol/cem",
"CTR","ClearBridge MLP and Midstream Total Return Fund In","8.34","$320.26M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ctr",
"CLW","Clearwater Paper Corporation","20.43","$337.4M","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/clw",
"CWEN","Clearway Energy, Inc.","19.07","$3.69B","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cwen",
"CWEN.A","Clearway Energy, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cwen.a",
"CLF","Cleveland-Cliffs Inc.","7.32","$1.98B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/clf",
"CLPR","Clipper Realty Inc.","10.4","$185.27M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clpr",
"CLX","Clorox Company (The)","148.65","$18.66B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/clx",
"CLDR","Cloudera, Inc.","8.72","$2.44B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cldr",
"NET","Cloudflare, Inc.","16.22","$4.76B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/net",
"CMS","CMS Energy Corporation","61.36","$17.42B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms",
"CMS^B","CMS Energy Corporation","n/a","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms^b",
"CMSA","CMS Energy Corporation","26.74","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsa",
"CMSC","CMS Energy Corporation","27.3","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsc",
"CMSD","CMS Energy Corporation","27.76","n/a","2019","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsd",
"CNA","CNA Financial Corporation","45.12","$12.25B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cna",
"CNF","CNFinance Holdings Limited","4.9937","$342.48M","2018","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/cnf",
"CNHI","CNH Industrial N.V.","10.95","$14.79B","2013","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/cnhi",
"CNO","CNO Financial Group, Inc.","16.93","$2.64B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/cno",
"CEO","CNOOC Limited","156.8","$1.68B","2001","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ceo",
"CNXM","CNX Midstream Partners LP","14.8","$943.28M","2014","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/cnxm",
"CEIX","CNX Resources Corporation","12.99","$354.2M","2017","Energy","Coal Mining","https://old.nasdaq.com/symbol/ceix",
"CNX","CNX Resources Corporation","8.81","$1.65B","1999","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cnx",
"KOF","Coca Cola Femsa S.A.B. de C.V.","57.06","$11.99B","1993","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/kof",
"KO","Coca-Cola Company (The)","52.8","$225.77B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/ko",
"CCEP","Coca-Cola European Partners plc","51.55","$23.57B","2016","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/ccep",
"CDE","Coeur Mining, Inc.","5.97","$1.41B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/cde",
"FOF","Cohen & Steers Closed-End Opportunity Fund, Inc.","13.34","$362.97M","2006","n/a","n/a","https://old.nasdaq.com/symbol/fof",
"INB","Cohen & Steers Global Income Builder, Inc.","9.21","$213.14M","2007","n/a","n/a","https://old.nasdaq.com/symbol/inb",
"CNS","Cohen & Steers Inc","67.63","$3.19B","2004","Finance","Investment Managers","https://old.nasdaq.com/symbol/cns",
"UTF","Cohen & Steers Infrastructure Fund, Inc","26.94","$2.3B","2004","n/a","n/a","https://old.nasdaq.com/symbol/utf",
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc","25.68","$740.74M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ldp",
"MIE","Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.","7.75","$207.65M","2013","n/a","n/a","https://old.nasdaq.com/symbol/mie",
"RQI","Cohen & Steers Quality Income Realty Fund Inc","14.83","$1.62B","2002","n/a","n/a","https://old.nasdaq.com/symbol/rqi",
"RNP","Cohen & Steers REIT and Preferred and Income Fund,","24.16","$1.15B","2003","n/a","n/a","https://old.nasdaq.com/symbol/rnp",
"PSF","Cohen & Steers Select Preferred and Income Fund, Inc.","30.13","$361.73M","2010","n/a","n/a","https://old.nasdaq.com/symbol/psf",
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","15.24","$398.7M","1993","n/a","n/a","https://old.nasdaq.com/symbol/rfi",
"CFX","Colfax Corporation","34.13","$4.02B","2008","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/cfx",
"CFXA","Colfax Corporation","148.61","n/a","2019","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/cfxa",
"CL","Colgate-Palmolive Company","66.52","$57.01B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/cl",
"CCH","Collier Creek Holdings","10.27","$573.84M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/cch",
"CCH.U","Collier Creek Holdings","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/cch.u",
"CCH.WS","Collier Creek Holdings","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cch.ws",
"CXE","Colonial High Income Municipal Trust","5.46","$172.07M","1989","n/a","n/a","https://old.nasdaq.com/symbol/cxe",
"CIF","Colonial Intermediate High Income Fund","2.71","$53.19M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cif",
"CXH","Colonial Investment Grade Municipal Trust","9.8","$89.28M","1989","n/a","n/a","https://old.nasdaq.com/symbol/cxh",
"CMU","Colonial Municipal Income Trust","4.73","$133.98M","1987","n/a","n/a","https://old.nasdaq.com/symbol/cmu",
"CLNY","Colony Capital, Inc.","5.5","$2.68B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clny",
"CLNY^B","Colony Capital, Inc.","25.6248","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^b",
"CLNY^E","Colony Capital, Inc.","25.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^e",
"CLNY^G","Colony Capital, Inc.","24.8201","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^g",
"CLNY^H","Colony Capital, Inc.","24.073","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^h",
"CLNY^I","Colony Capital, Inc.","23.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^i",
"CLNY^J","Colony Capital, Inc.","23.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^j",
"CLNC","Colony Credit Real Estate, Inc.","14.26","$1.83B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clnc",
"CXP","Columbia Property Trust, Inc.","20.98","$2.45B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","22.98","$364.56M","2009","n/a","n/a","https://old.nasdaq.com/symbol/stk",
"CCZ","Comcast Corporation","n/a","n/a","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/ccz",
"CMA","Comerica Incorporated","70.35","$10.14B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cma",
"FIX","Comfort Systems USA, Inc.","50.98","$1.88B","1997","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/fix",
"CMC","Commercial Metals Company","20.01","$2.36B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/cmc",
"CBU","Community Bank System, Inc.","68.63","$3.54B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cbu",
"CYH","Community Health Systems, Inc.","2.92","$344.71M","2000","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/cyh",
"CHCT","Community Healthcare Trust Incorporated","45.99","$892.52M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/chct",
"CIG","Comp En De Mn Cemig ADS","3.18","$4.64B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cig",
"CIG.C","Comp En De Mn Cemig ADS","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cig.c",
"CBD","Companhia Brasileira de Distribuicao","20.58","$5.51B","1997","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/cbd",
